catalog,activityID,location,eventTime,submissionTime,versionId,link,instruments
M2M_CATALOG,2022-12-26T00:33:00-IPS-001,Earth,2022-12-26T00:33Z,2022-12-26T16:40Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23009/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2022-12-26T08:00:00-IPS-001,STEREO A,2022-12-26T08:00Z,2022-12-26T13:58Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23006/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-01-03T16:26:00-IPS-001,Earth,2023-01-03T16:26Z,2023-01-04T13:33Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23126/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-01-04T17:00:00-IPS-001,STEREO A,2023-01-04T17:00Z,2023-01-04T20:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23136/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-01-12T07:00:00-IPS-001,STEREO A,2023-01-12T07:00Z,2023-01-12T21:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23283/-1,[{'displayName': 'STEREO A: IMPACT'}]
M2M_CATALOG,2023-01-13T16:23:00-IPS-001,Earth,2023-01-13T16:23Z,2023-01-13T21:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23296/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-01-14T21:50:00-IPS-001,Earth,2023-01-14T21:50Z,2023-01-15T13:35Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23315/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-01-17T14:32:00-IPS-001,STEREO A,2023-01-17T14:32Z,2023-01-17T16:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23332/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-01-17T21:10:00-IPS-001,Earth,2023-01-17T21:10Z,2023-01-18T19:01Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23342/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-01-23T02:59:00-IPS-001,Earth,2023-01-23T02:59Z,2023-01-23T12:48Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23420/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-01-25T08:30:00-IPS-001,STEREO A,2023-01-25T08:30Z,2023-01-25T18:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23450/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-01-31T20:00:00-IPS-001,STEREO A,2023-01-31T20:00Z,2023-02-01T20:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23548/-1,"[{'displayName': 'STEREO A: PLASTIC'}, {'displayName': 'STEREO A: IMPACT'}]"
M2M_CATALOG,2023-02-01T15:40:00-IPS-001,Earth,2023-02-01T15:40Z,2023-02-08T14:14Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23546/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-02-05T15:30:00-IPS-001,STEREO A,2023-02-05T15:30Z,2023-02-05T19:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23612/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-02-05T20:39:00-IPS-001,Earth,2023-02-05T20:39Z,2023-02-06T13:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23616/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-02-12T09:50:00-IPS-001,STEREO A,2023-02-12T09:50Z,2023-02-13T21:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23756/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-02-13T15:28:00-IPS-001,STEREO A,2023-02-13T15:28Z,2023-02-13T21:09Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23755/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-02-13T17:02:00-IPS-001,Earth,2023-02-13T17:02Z,2023-02-20T19:19Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23768/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-02-20T08:58:00-IPS-001,STEREO A,2023-02-20T08:58Z,2023-02-20T12:04Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23826/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-02-20T09:52:00-IPS-001,Earth,2023-02-20T09:52Z,2023-02-20T12:16Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23825/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-02-24T12:08:00-IPS-001,Earth,2023-02-24T12:08Z,2023-03-02T19:53Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24041/-1,[{'displayName': 'DSCOVR: PLASMAG'}]
M2M_CATALOG,2023-02-24T17:00:00-IPS-001,STEREO A,2023-02-24T17:00Z,2023-02-26T13:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23962/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-02-25T10:00:00-IPS-001,STEREO A,2023-02-25T10:00Z,2023-02-26T13:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23963/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-02-26T14:30:00-IPS-001,STEREO A,2023-02-26T14:30Z,2023-02-26T20:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23980/-1,[{'displayName': 'STEREO A: IMPACT'}]
M2M_CATALOG,2023-02-26T18:43:00-IPS-001,Earth,2023-02-26T18:43Z,2023-02-26T19:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23976/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-02-27T00:00:00-IPS-001,STEREO A,2023-02-27T00:00Z,2023-02-27T12:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23990/-1,[{'displayName': 'STEREO A: IMPACT'}]
M2M_CATALOG,2023-02-27T10:15:00-IPS-001,Earth,2023-02-27T10:15Z,2023-02-27T12:13Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/23988/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-03-02T17:43:00-IPS-001,Earth,2023-03-02T17:43Z,2023-08-04T23:29Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24071/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-03-12T09:15:00-IPS-001,Earth,2023-03-12T09:15Z,2023-03-21T17:19Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24232/-1,[{'displayName': 'DSCOVR: PLASMAG'}]
M2M_CATALOG,2023-03-14T03:58:00-IPS-001,Earth,2023-03-14T03:58Z,2023-04-25T16:35Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24270/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-03-15T03:48:00-IPS-001,Earth,2023-03-15T03:48Z,2023-04-25T16:50Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24244/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-03-15T08:25:00-IPS-001,STEREO A,2023-03-15T08:25Z,2023-04-25T16:55Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24256/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-03-20T22:37:00-IPS-001,Earth,2023-03-20T22:37Z,2023-03-21T16:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24332/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-03-22T05:30:00-IPS-001,STEREO A,2023-03-22T05:30Z,2023-03-23T13:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24361/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-03-23T04:00:00-IPS-001,STEREO A,2023-03-23T04:00Z,2023-04-25T18:03Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24362/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-03-23T09:10:00-IPS-001,Earth,2023-03-23T09:10Z,2023-08-04T22:16Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24359/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-04-09T21:57:00-IPS-001,Earth,2023-04-09T21:57Z,2023-04-10T11:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24584/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-04-18T13:19:00-IPS-001,Earth,2023-04-18T13:19Z,2023-04-18T17:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24685/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-04-23T05:40:00-IPS-001,STEREO A,2023-04-23T05:40Z,2023-04-25T10:46Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24744/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-04-23T10:40:00-IPS-001,Earth,2023-04-23T10:40Z,2023-04-25T10:46Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24740/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-04-23T14:00:00-IPS-001,STEREO A,2023-04-23T14:00Z,2023-04-25T10:48Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24759/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-04-23T17:00:00-IPS-001,Earth,2023-04-23T17:00Z,2023-04-25T10:47Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24758/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-05T12:00:00-IPS-001,STEREO A,2023-05-05T12:00Z,2023-05-26T11:20Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24991/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-05-06T00:25:00-IPS-001,Earth,2023-05-06T00:25Z,2023-05-26T11:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24964/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-07T00:00:00-IPS-001,STEREO A,2023-05-07T00:00Z,2023-05-07T19:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24992/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-05-07T13:20:00-IPS-001,Earth,2023-05-07T13:20Z,2023-07-10T19:43Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/24984/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-09T19:00:00-IPS-001,STEREO A,2023-05-09T19:00Z,2023-05-09T21:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25053/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-05-09T22:06:00-IPS-001,Earth,2023-05-09T22:06Z,2023-06-23T19:40Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25058/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-12T01:00:00-IPS-001,STEREO A,2023-05-12T01:00Z,2023-05-13T17:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25135/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-12T05:48:00-IPS-001,Earth,2023-05-12T05:48Z,2023-06-22T00:54Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25107/-1,[{'displayName': 'DSCOVR: PLASMAG'}]
M2M_CATALOG,2023-05-13T16:50:00-IPS-001,Earth,2023-05-13T16:50Z,2023-05-20T13:22Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25140/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-19T16:22:00-IPS-001,STEREO A,2023-05-19T16:22Z,2023-05-23T16:01Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25235/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-05-19T20:36:00-IPS-001,Earth,2023-05-19T20:36Z,2023-05-20T12:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25251/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-05-21T14:20:00-IPS-001,Earth,2023-05-21T14:20Z,2023-05-21T20:20Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25290/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-06-03T21:05:00-IPS-001,Earth,2023-06-03T21:05Z,2023-06-23T19:48Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25458/-1,[{'displayName': 'DSCOVR: PLASMAG'}]
M2M_CATALOG,2023-06-07T22:25:00-IPS-001,Earth,2023-06-07T22:25Z,2023-06-23T16:41Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25498/-1,"[{'displayName': 'ACE: MAG'}, {'displayName': 'ACE: SWEPAM'}]"
M2M_CATALOG,2023-06-10T13:20:00-IPS-001,STEREO A,2023-06-10T13:20Z,2023-06-11T13:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25524/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-06-10T23:09:00-IPS-001,Earth,2023-06-10T23:09Z,2023-06-23T19:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25522/-1,"[{'displayName': 'ACE: MAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'DSCOVR: PLASMAG'}]"
M2M_CATALOG,2023-06-13T08:00:00-IPS-001,STEREO A,2023-06-13T08:00Z,2023-06-14T19:37Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25543/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-06-14T21:00:00-IPS-001,STEREO A,2023-06-14T21:00Z,2023-06-15T19:11Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25573/-1,"[{'displayName': 'STEREO A: PLASTIC'}, {'displayName': 'STEREO A: IMPACT'}]"
M2M_CATALOG,2023-06-15T05:46:00-IPS-001,Earth,2023-06-15T05:46Z,2023-06-15T19:37Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25568/-1,"[{'displayName': 'ACE: MAG'}, {'displayName': 'ACE: SWEPAM'}]"
M2M_CATALOG,2023-06-23T11:00:00-IPS-001,STEREO A,2023-06-23T11:00Z,2023-06-24T19:48Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25702/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-06-23T17:33:00-IPS-001,Earth,2023-06-23T17:33Z,2023-06-24T19:47Z,5,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25701/-1,"[{'displayName': 'ACE: MAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'DSCOVR: PLASMAG'}]"
M2M_CATALOG,2023-06-24T18:10:00-IPS-001,Earth,2023-06-24T18:10Z,2023-08-04T21:22Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25703/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-06-24T18:58:00-IPS-001,STEREO A,2023-06-24T18:58Z,2023-06-24T21:33Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25704/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-06-29T08:20:00-IPS-001,Earth,2023-06-29T08:20Z,2023-07-01T13:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25777/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-06-29T15:00:00-IPS-001,STEREO A,2023-06-29T15:00Z,2023-07-01T13:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25778/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-06-30T11:20:00-IPS-001,Earth,2023-06-30T11:20Z,2023-07-02T19:20Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25776/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-07-04T18:00:00-IPS-001,STEREO A,2023-07-04T18:00Z,2023-07-06T20:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25831/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-07-05T17:55:00-IPS-001,Earth,2023-07-05T17:55Z,2023-10-03T15:31Z,7,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25832/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-07-11T13:00:00-IPS-001,STEREO A,2023-07-11T13:00Z,2023-07-11T15:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25892/-1,[{'displayName': 'STEREO A: IMPACT'}]
M2M_CATALOG,2023-07-13T08:30:00-IPS-001,STEREO A,2023-07-13T08:30Z,2023-07-13T19:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25952/-1,[{'displayName': 'STEREO A: IMPACT'}]
M2M_CATALOG,2023-07-13T15:49:00-IPS-001,Earth,2023-07-13T15:49Z,2023-07-13T16:50Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25936/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-07-14T10:30:00-IPS-001,STEREO A,2023-07-14T10:30Z,2023-07-14T15:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25959/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
M2M_CATALOG,2023-07-14T15:25:00-IPS-001,Earth,2023-07-14T15:25Z,2023-07-14T16:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/25960/-1,"[{'displayName': 'DSCOVR: PLASMAG'}, {'displayName': 'ACE: SWEPAM'}, {'displayName': 'ACE: MAG'}]"
M2M_CATALOG,2023-07-16T12:40:00-IPS-001,STEREO A,2023-07-16T12:40Z,2023-07-18T17:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/IPS/26080/-1,"[{'displayName': 'STEREO A: IMPACT'}, {'displayName': 'STEREO A: PLASTIC'}]"
